"investor_id","investor_type","first_idx","last_idx","obs_hi","obs_lo","n_obs","elig_hi","elig_lo","cov_hi","cov_lo","span","cycle"
"04DM9T-E","OEF",19,77,12,14,26,23,24,0.521739130434783,0.583333333333333,59,"intermittent"
"04DM9W-E","ETF",26,32,4,3,7,-2,-3,4,3,7,"too short to classify"
"04DMB0-E","OEF",16,16,1,0,1,-10,-11,1,0,1,"too short to classify"
"04DMB3-E","CEF",19,85,30,31,61,27,27,1.11111111111111,1.14814814814815,67,"quarterly"
"04DMBC-E","OEF",16,85,32,9,41,29,30,1.10344827586207,0.3,70,"intermittent"
"04DMBD-E","OEF",16,85,33,9,42,24,24,1.375,0.375,70,"intermittent"
"04DMBH-E","OEF",16,85,32,17,49,24,24,1.33333333333333,0.708333333333333,70,"intermittent"
"04DMBM-E","OEF",16,18,2,0,2,-13,-14,2,0,3,"too short to classify"
"04DMBN-E","OEF",17,63,22,21,43,16,16,1.375,1.3125,47,"quarterly"
"04DMBP-E","OEF",19,85,10,24,34,27,27,0.37037037037037,0.888888888888889,67,"intermittent"
"04DMBQ-E","OEF",19,85,8,25,33,27,27,0.296296296296296,0.925925925925926,67,"intermittent"
"04DMBT-E","ETF",28,53,11,11,22,-7,-6,11,11,26,"too short to classify"
"04DMBV-E","ETF",29,53,10,10,20,-7,-6,10,10,25,"too short to classify"
"04DMCP-E","OEF",42,84,20,21,41,27,27,0.740740740740741,0.777777777777778,43,"intermittent"
"04DMCR-E","OEF",17,18,1,1,2,-10,-10,1,1,2,"too short to classify"
"04DMCS-E","CEF",17,18,1,1,2,-15,-16,1,1,2,"too short to classify"
"04DMCT-E","OEF",53,85,8,11,19,27,27,0.296296296296296,0.407407407407407,33,"intermittent"
"04DMCV-E","OEF",17,85,13,10,23,26,27,0.5,0.37037037037037,69,"intermittent"
"04DMCW-E","OEF",17,85,13,10,23,27,27,0.481481481481481,0.37037037037037,69,"intermittent"
"04DMCX-E","OEF",17,85,13,10,23,27,27,0.481481481481481,0.37037037037037,69,"intermittent"
"04DMCY-E","OEF",17,82,9,1,10,26,25,0.346153846153846,0.04,66,"intermittent"
"04DMD2-E","OEF",64,85,5,1,6,29,29,0.172413793103448,0.0344827586206897,22,"intermittent"
"04DMD5-E","OEF",18,84,30,0,30,26,25,1.15384615384615,0,67,"semi-annual (skips Q1/Q3)"
"04DMD6-E","OEF",16,85,34,28,62,20,21,1.7,1.33333333333333,70,"quarterly"
"04DMD7-E","OEF",16,85,33,28,61,27,27,1.22222222222222,1.03703703703704,70,"quarterly"
"04DMDK-E","OEF",17,18,1,1,2,-4,-5,1,1,2,"too short to classify"
"04DMDL-E","OEF",17,18,1,1,2,-8,-8,1,1,2,"too short to classify"
"04DMDN-E","OEF",16,54,18,10,28,8,7,2.25,1.42857142857143,39,"quarterly"
"04DMDP-E","OEF",16,22,4,0,4,-8,-8,4,0,7,"too short to classify"
"04DMDQ-E","OEF",16,50,16,9,25,12,11,1.33333333333333,0.818181818181818,35,"quarterly"
"04DMDR-E","OEF",18,50,16,10,26,11,10,1.45454545454545,1,33,"quarterly"
"04DMDX-E","OEF",32,56,2,1,3,10,10,0.2,0.1,25,"intermittent"
"04DMDZ-E","OEF",16,20,3,0,3,-4,-5,3,0,5,"too short to classify"
"04DMF6-E","OEF",16,20,3,0,3,-16,-17,3,0,5,"too short to classify"
"04DMF7-E","OEF",17,34,3,3,6,-16,-17,3,3,18,"too short to classify"
"04DMF9-E","OEF",17,85,31,34,65,9,9,3.44444444444444,3.77777777777778,69,"quarterly"
"04DMFB-E","OEF",16,85,15,14,29,24,24,0.625,0.583333333333333,70,"intermittent"
"04DMFF-E","OEF",40,45,2,3,5,4,4,0.5,0.75,6,"intermittent"
"04DMG2-E","OEF",16,34,8,8,16,-1,-2,8,8,19,"too short to classify"
"04DMG3-E","OEF",16,19,2,2,4,-9,-9,2,2,4,"too short to classify"
"04DMG6-E","OEF",16,84,25,26,51,24,23,1.04166666666667,1.1304347826087,69,"quarterly"
"04DMG9-E","OEF",67,84,7,8,15,28,27,0.25,0.296296296296296,18,"intermittent"
"04DMGD-E","OEF",16,84,28,26,54,28,27,1,0.962962962962963,69,"quarterly"
"04DMGG-E","OEF",16,84,26,26,52,27,26,0.962962962962963,1,69,"quarterly"
"04DMGL-E","OEF",18,84,29,0,29,28,27,1.03571428571429,0,67,"semi-annual (skips Q1/Q3)"
"04DMGM-E","OEF",10,34,9,0,9,3,2,3,0,25,"too short to classify"
"04DMGN-E","OEF",18,79,26,27,53,25,25,1.04,1.08,62,"quarterly"
"04DMHC-E","OEF",16,20,2,0,2,-4,-4,2,0,5,"too short to classify"
"04DMHJ-E","OEF",19,34,3,4,7,12,11,0.25,0.363636363636364,16,"intermittent"
"04DMHL-E","OEF",17,34,3,3,6,2,1,1.5,3,18,"too short to classify"
"04DMHN-E","OEF",17,34,3,3,6,5,4,0.6,0.75,18,"intermittent"
"04DMJL-E","OEF",44,68,11,12,23,19,19,0.578947368421053,0.631578947368421,25,"intermittent"
"04DMJR-E","OEF",67,70,2,2,4,19,19,0.105263157894737,0.105263157894737,4,"intermittent"
"04DMS1-E","OEF",5,10,2,1,3,0,-1,2,1,6,"too short to classify"
"04DMS2-E","OEF",5,10,2,1,3,-9,-10,2,1,6,"too short to classify"
"04DMS3-E","OEF",5,10,2,1,3,-9,-10,2,1,6,"too short to classify"
"04DMS8-E","OEF",35,69,17,18,35,20,20,0.85,0.9,35,"quarterly"
"04DMSD-E","OEF",19,78,28,26,54,25,24,1.12,1.08333333333333,60,"quarterly"
"04DMSG-E","OEF",30,78,24,21,45,24,23,1,0.91304347826087,49,"quarterly"
"04DMSP-E","OEF",25,84,22,17,39,28,27,0.785714285714286,0.62962962962963,60,"intermittent"
"04DMSQ-E","OEF",56,69,2,3,5,20,20,0.1,0.15,14,"intermittent"
"04DMST-E","OEF",49,71,11,12,23,21,21,0.523809523809524,0.571428571428571,23,"intermittent"
"04DMSV-E","OEF",50,69,4,5,9,20,20,0.2,0.25,20,"intermittent"
"04DMSX-E","OEF",4,69,10,10,20,20,20,0.5,0.5,66,"intermittent"
"04DMT1-E","OEF",43,84,20,15,35,24,23,0.833333333333333,0.652173913043478,42,"intermittent"
"04DMT2-E","OEF",22,57,12,11,23,9,9,1.33333333333333,1.22222222222222,36,"quarterly"
"04DMT3-E","OEF",40,48,5,4,9,0,-1,5,4,9,"too short to classify"
"04DMT4-E","OEF",31,69,14,16,30,19,19,0.736842105263158,0.842105263157895,39,"intermittent"
"04DMT6-E","OEF",63,69,3,4,7,20,20,0.15,0.2,7,"intermittent"
"04DMTR-E","OEF",30,84,14,9,23,27,26,0.518518518518518,0.346153846153846,55,"intermittent"
"04DMTV-E","OEF",36,36,1,0,1,4,3,0.25,0,1,"too short to classify"
"04DMTW-E","OEF",43,44,1,1,2,8,7,0.125,0.142857142857143,2,"intermittent"
"04DMVJ-E","OEF",38,55,4,3,7,12,12,0.333333333333333,0.25,18,"intermittent"
"04DMVZ-E","OEF",37,84,24,18,42,27,26,0.888888888888889,0.692307692307692,48,"intermittent"
"04DMW3-E","OEF",20,71,24,25,49,20,20,1.2,1.25,52,"quarterly"
"04DMW8-E","OEF",19,57,5,5,10,13,13,0.384615384615385,0.384615384615385,39,"intermittent"
"04DMWJ-E","OEF",21,72,22,21,43,20,20,1.1,1.05,52,"quarterly"
"04DMWK-E","OEF",39,47,4,4,8,8,8,0.5,0.5,9,"intermittent"
"04DMWP-E","OEF",23,71,23,23,46,20,21,1.15,1.0952380952381,49,"quarterly"
"04DMWQ-E","OEF",17,71,20,23,43,20,21,1,1.0952380952381,55,"quarterly"
"04DMWS-E","OEF",27,70,20,20,40,20,20,1,1,44,"quarterly"
"04DMWT-E","OEF",43,60,3,3,6,1,0,3,3,18,"too short to classify"
"04DMZ1-E","OEF",19,68,20,21,41,18,18,1.11111111111111,1.16666666666667,50,"quarterly"
"04DMZ2-E","OEF",48,63,8,8,16,16,17,0.5,0.470588235294118,16,"intermittent"
"04DMZ3-E","OEF",47,58,6,6,12,14,13,0.428571428571429,0.461538461538462,12,"intermittent"
"04DMZ8-E","OEF",46,60,8,7,15,10,10,0.8,0.7,15,"intermittent"
"04DMZJ-E","OEF",30,40,6,5,11,5,4,1.2,1.25,11,"quarterly"
"04DMZL-E","OEF",39,69,15,16,31,16,16,0.9375,1,31,"quarterly"
"04DN06-E","OEF",1,2,1,1,2,1,1,1,1,2,"too short to classify"
"04DN07-E","OEF",30,69,15,15,30,16,16,0.9375,0.9375,40,"quarterly"
"04DN0B-E","OEF",32,66,5,2,7,15,14,0.333333333333333,0.142857142857143,35,"intermittent"
"04DN0D-E","OEF",30,48,8,7,15,4,4,2,1.75,19,"quarterly"
"04DN0F-E","OEF",36,69,17,17,34,19,19,0.894736842105263,0.894736842105263,34,"quarterly"
"04DN0Z-E","OEF",61,61,0,1,1,9,9,0,0.111111111111111,1,"intermittent"
"04DN12-E","OEF",80,84,3,0,3,27,26,0.111111111111111,0,5,"intermittent"
"04DN13-E","OEF",43,84,21,15,36,24,24,0.875,0.625,42,"intermittent"
"04DN14-E","OEF",54,84,16,9,25,22,22,0.727272727272727,0.409090909090909,31,"intermittent"
"04DN23-E","OEF",34,85,24,22,46,21,21,1.14285714285714,1.04761904761905,52,"quarterly"
"04DN26-E","OEF",50,71,8,8,16,20,20,0.4,0.4,22,"intermittent"
"04DN41-E","OEF",41,46,3,3,6,5,4,0.6,0.75,6,"intermittent"
"04DN5B-E","OEF",41,71,14,14,28,13,13,1.07692307692308,1.07692307692308,31,"quarterly"
"04DN5G-E","OEF",53,71,9,10,19,20,20,0.45,0.5,19,"intermittent"
"04DN5N-E","OEF",41,71,14,15,29,22,22,0.636363636363636,0.681818181818182,31,"intermittent"
"04DN5Q-E","OEF",41,71,14,14,28,20,20,0.7,0.7,31,"intermittent"
"04DN5Z-E","OEF",19,70,4,4,8,20,19,0.2,0.210526315789474,52,"intermittent"
"04DN60-E","OEF",38,66,14,13,27,19,18,0.736842105263158,0.722222222222222,29,"intermittent"
"04DN61-E","OEF",41,69,12,13,25,19,20,0.631578947368421,0.65,29,"intermittent"
"04DN62-E","OEF",1,69,25,26,51,34,35,0.735294117647059,0.742857142857143,69,"intermittent"
"04DN64-E","OEF",21,69,22,22,44,19,20,1.15789473684211,1.1,49,"quarterly"
"04DN69-E","OEF",1,46,13,12,25,23,23,0.565217391304348,0.521739130434783,46,"intermittent"
"04DN6C-E","OEF",31,69,18,18,36,19,19,0.947368421052632,0.947368421052632,39,"quarterly"
"04DN6D-E","OEF",36,69,17,17,34,8,8,2.125,2.125,34,"quarterly"
"04DN6F-E","OEF",42,69,8,9,17,20,20,0.4,0.45,28,"intermittent"
"04DN6K-E","OEF",22,68,24,23,47,19,18,1.26315789473684,1.27777777777778,47,"quarterly"
"04DN6N-E","OEF",60,69,3,3,6,19,19,0.157894736842105,0.157894736842105,10,"intermittent"
"04DN6R-E","OEF",40,71,7,7,14,20,20,0.35,0.35,32,"intermittent"
"04DN6T-E","OEF",40,69,6,5,11,19,19,0.31578947368421,0.263157894736842,30,"intermittent"
"04DN6V-E","OEF",50,70,8,7,15,20,20,0.4,0.35,21,"intermittent"
"04DN83-E","OEF",36,69,15,12,27,19,19,0.789473684210526,0.631578947368421,34,"intermittent"
"04DN85-E","OEF",31,57,10,10,20,13,13,0.769230769230769,0.769230769230769,27,"intermittent"
"04DN8W-E","OEF",36,36,1,0,1,3,2,0.333333333333333,0,1,"too short to classify"
"04DN8Z-E","OEF",36,36,1,0,1,0,-1,1,0,1,"too short to classify"
"04DN9G-E","OEF",19,22,2,2,4,-7,-7,2,2,4,"too short to classify"
"04DN9Z-E","OEF",50,63,3,3,6,21,22,0.142857142857143,0.136363636363636,14,"intermittent"
"04DNB3-E","OEF",50,50,1,0,1,13,13,0.0769230769230769,0,1,"intermittent"
"04DNB6-E","OEF",50,50,1,0,1,9,8,0.111111111111111,0,1,"intermittent"
"04DNBP-E","OEF",50,67,4,5,9,17,17,0.235294117647059,0.294117647058824,18,"intermittent"
"04DNBV-E","OEF",24,84,27,19,46,26,25,1.03846153846154,0.76,61,"intermittent"
"04DNCY-E","OEF",40,72,16,16,32,21,20,0.761904761904762,0.8,33,"intermittent"
"04DND1-E","OEF",40,72,16,16,32,21,20,0.761904761904762,0.8,33,"intermittent"
"04DND4-E","OEF",28,70,10,7,17,20,19,0.5,0.368421052631579,43,"intermittent"
"04DNDV-E","OEF",53,53,0,1,1,11,12,0,0.0833333333333333,1,"intermittent"
"04DNG3-E","OEF",69,84,6,1,7,27,26,0.222222222222222,0.0384615384615385,16,"intermittent"
"04DNG4-E","OEF",55,67,5,7,12,17,18,0.294117647058824,0.388888888888889,13,"intermittent"
"04DNG5-E","OEF",1,5,2,3,5,2,3,1,1,5,"too short to classify"
"04DNG6-E","OEF",18,18,1,0,1,-18,-18,1,0,1,"too short to classify"
"04DNGC-E","OEF",21,67,17,17,34,18,18,0.944444444444444,0.944444444444444,47,"quarterly"
"04DNGD-E","OEF",26,32,3,3,6,1,0,3,3,7,"too short to classify"
"04DNGJ-E","OEF",24,84,25,18,43,4,3,6.25,6,61,"too short to classify"
"04DNH7-E","OEF",16,64,25,22,47,17,16,1.47058823529412,1.375,49,"quarterly"
"04DNH8-E","OEF",29,84,28,21,49,7,6,4,3.5,56,"quarterly"
"04DNHB-E","OEF",37,69,14,16,30,19,19,0.736842105263158,0.842105263157895,33,"intermittent"
"04DNHG-E","OEF",1,44,10,9,19,22,22,0.454545454545455,0.409090909090909,44,"intermittent"
"04DNHH-E","OEF",1,48,5,4,9,24,24,0.208333333333333,0.166666666666667,48,"intermittent"
"04DNHL-E","OEF",55,55,0,1,1,12,12,0,0.0833333333333333,1,"intermittent"
"04DNHW-E","OEF",1,10,4,5,9,5,5,0.8,1,10,"quarterly"
"04DNJ0-E","OEF",42,84,22,14,36,26,26,0.846153846153846,0.538461538461538,43,"intermittent"
"04DNJ7-E","OEF",42,84,22,15,37,27,26,0.814814814814815,0.576923076923077,43,"intermittent"
"04DNJ8-E","OEF",41,71,15,15,30,19,20,0.789473684210526,0.75,31,"intermittent"
"04DNJ9-E","OEF",1,11,3,2,5,5,6,0.6,0.333333333333333,11,"intermittent"
"04DNJH-E","OEF",24,26,2,1,3,-11,-11,2,1,3,"too short to classify"
"04DNJR-E","OEF",22,54,7,6,13,6,5,1.16666666666667,1.2,33,"quarterly"
"04DNJS-E","OEF",26,60,13,13,26,28,27,0.464285714285714,0.481481481481481,35,"intermittent"
"04DNJT-E","OEF",27,71,19,19,38,14,15,1.35714285714286,1.26666666666667,45,"quarterly"
"04DNJV-E","OEF",66,70,3,2,5,12,11,0.25,0.181818181818182,5,"intermittent"
"04DNJY-E","OEF",26,55,10,11,21,4,4,2.5,2.75,30,"quarterly"
"04DNK9-E","OEF",85,85,0,1,1,15,15,0,0.0666666666666667,1,"intermittent"
"04DNKL-E","OEF",7,7,0,1,1,-18,-17,0,1,1,"too short to classify"
"04DNKN-E","OEF",43,46,2,1,3,8,7,0.25,0.142857142857143,4,"intermittent"
"04DNKR-E","OEF",5,5,0,1,1,-22,-21,0,1,1,"too short to classify"
"04DNKY-E","OEF",20,27,4,4,8,-3,-2,4,4,8,"too short to classify"
"04DNL3-E","OEF",68,68,1,0,1,19,18,0.0526315789473684,0,1,"intermittent"
"04DNLD-E","OEF",24,84,31,24,55,24,23,1.29166666666667,1.04347826086957,61,"quarterly"
"04DNLL-E","OEF",42,84,22,15,37,27,26,0.814814814814815,0.576923076923077,43,"intermittent"
"04DNLR-E","OEF",40,84,22,16,38,28,27,0.785714285714286,0.592592592592593,45,"intermittent"
"04DNLW-E","OEF",42,72,15,15,30,21,20,0.714285714285714,0.75,31,"intermittent"
"04DNLX-E","OEF",49,74,13,12,25,24,23,0.541666666666667,0.521739130434783,26,"intermittent"
"04DNM9-E","OEF",20,26,4,2,6,-4,-5,4,2,7,"too short to classify"
"04DNMH-E","OEF",53,68,6,5,11,0,0,6,5,16,"too short to classify"
"04DNNF-E","OEF",49,70,4,6,10,15,14,0.266666666666667,0.428571428571429,22,"intermittent"
"04DNNG-E","OEF",27,65,19,19,38,16,16,1.1875,1.1875,39,"quarterly"
"04DNPG-E","OEF",47,68,8,8,16,19,18,0.421052631578947,0.444444444444444,22,"intermittent"
"04DNPM-E","OEF",33,48,7,7,14,6,6,1.16666666666667,1.16666666666667,16,"quarterly"
"04DNPQ-E","OEF",41,63,11,10,21,-8,-7,11,10,23,"too short to classify"
"04DNQ3-E","OEF",44,71,12,13,25,17,17,0.705882352941177,0.764705882352941,28,"intermittent"
"04DNQ7-E","OEF",48,71,11,11,22,20,20,0.55,0.55,24,"intermittent"
"04DNQF-E","OEF",26,71,9,8,17,20,20,0.45,0.4,46,"intermittent"
"04DNQN-E","OEF",50,71,10,10,20,20,20,0.5,0.5,22,"intermittent"
"04DNSC-E","OEF",40,53,6,6,12,11,11,0.545454545454545,0.545454545454545,14,"intermittent"
"04DNSP-E","OEF",35,84,24,18,42,27,26,0.888888888888889,0.692307692307692,50,"intermittent"
"04DNZH-E","OEF",40,42,2,0,2,6,5,0.333333333333333,0,3,"intermittent"
"04DNZM-E","OEF",41,41,0,1,1,20,20,0,0.05,1,"intermittent"
"04DNZN-E","OEF",23,23,0,1,1,-3,-2,0,1,1,"too short to classify"
"04DNZY-E","OEF",49,49,0,1,1,10,10,0,0.1,1,"intermittent"
"04DP23-E","OEF",20,20,1,0,1,-5,-5,1,0,1,"too short to classify"
"04DP2S-E","OEF",22,24,2,1,3,-3,-3,2,1,3,"too short to classify"
"04DP2Y-E","OEF",22,25,2,2,4,-3,-3,2,2,4,"too short to classify"
"04DP3Q-E","OEF",39,84,23,16,39,27,26,0.851851851851852,0.615384615384615,46,"intermittent"
"04DP48-E","OEF",31,66,14,14,28,18,18,0.777777777777778,0.777777777777778,36,"intermittent"
"04DP49-E","OEF",17,62,22,22,44,16,15,1.375,1.46666666666667,46,"quarterly"
"04DP4C-E","OEF",23,39,5,5,10,4,4,1.25,1.25,17,"quarterly"
"04DP4F-E","OEF",56,61,3,3,6,15,15,0.2,0.2,6,"intermittent"
"04DP4J-E","OEF",46,59,7,7,14,14,14,0.5,0.5,14,"intermittent"
"04DP4Z-E","OEF",48,66,10,9,19,18,17,0.555555555555556,0.529411764705882,19,"intermittent"
"04DP69-E","OEF",49,49,0,1,1,9,9,0,0.111111111111111,1,"intermittent"
"04DP6H-E","OEF",25,84,26,22,48,27,26,0.962962962962963,0.846153846153846,60,"quarterly"
"04DP6J-E","OEF",22,59,18,19,37,14,14,1.28571428571429,1.35714285714286,38,"quarterly"
"04DP6K-E","OEF",46,57,6,6,12,13,13,0.461538461538462,0.461538461538462,12,"intermittent"
"04DP6M-E","OEF",41,41,0,1,1,5,5,0,0.2,1,"intermittent"
"04DP6R-E","OEF",22,84,28,20,48,27,26,1.03703703703704,0.769230769230769,63,"intermittent"
"04DP6S-E","OEF",22,84,23,17,40,27,26,0.851851851851852,0.653846153846154,63,"intermittent"
"04DP6Y-E","OEF",49,67,9,10,19,19,19,0.473684210526316,0.526315789473684,19,"intermittent"
"04DP71-E","OEF",18,69,24,22,46,19,19,1.26315789473684,1.15789473684211,52,"quarterly"
"04DP77-E","OEF",51,59,2,5,7,14,14,0.142857142857143,0.357142857142857,9,"intermittent"
"04DP79-E","OEF",35,39,2,3,5,3,4,0.666666666666667,0.75,5,"too short to classify"
"04DP7C-E","OEF",24,69,10,11,21,17,17,0.588235294117647,0.647058823529412,46,"intermittent"
"04DP81-E","OEF",66,84,6,1,7,26,26,0.230769230769231,0.0384615384615385,19,"intermittent"
"04DP8B-E","OEF",51,56,3,3,6,11,10,0.272727272727273,0.3,6,"intermittent"
"04DP8K-E","OEF",40,40,1,0,1,5,4,0.2,0,1,"intermittent"
"04DP97-E","OEF",29,68,19,19,38,18,18,1.05555555555556,1.05555555555556,40,"quarterly"
"04DP9C-E","OEF",39,63,3,5,8,15,16,0.2,0.3125,25,"intermittent"
"04DP9D-E","OEF",35,76,20,19,39,5,5,4,3.8,42,"quarterly"
"04DPB8-E","OEF",54,60,2,1,3,-2,-3,2,1,7,"too short to classify"
"04DPBP-E","OEF",64,69,2,3,5,2,2,1,1.5,6,"too short to classify"
"04DPBY-E","OEF",51,60,3,2,5,-8,-9,3,2,10,"too short to classify"
"04DPC3-E","OEF",44,52,3,2,5,-6,-7,3,2,9,"too short to classify"
"04DPC6-E","OEF",26,69,11,12,23,20,20,0.55,0.6,44,"intermittent"
"04DPC7-E","OEF",41,53,6,7,13,11,11,0.545454545454545,0.636363636363636,13,"intermittent"
"04DPCB-E","OEF",36,60,13,11,24,14,13,0.928571428571429,0.846153846153846,25,"quarterly"
"04DPCC-E","OEF",20,24,2,2,4,-2,-2,2,2,5,"too short to classify"
"04DPCD-E","OEF",20,21,1,1,2,-5,-5,1,1,2,"too short to classify"
"04DPCL-E","OEF",39,60,11,11,22,15,14,0.733333333333333,0.785714285714286,22,"intermittent"
"04DPCN-E","OEF",36,84,25,18,43,27,26,0.925925925925926,0.692307692307692,49,"intermittent"
"04DPCT-E","OEF",24,70,13,12,25,21,20,0.619047619047619,0.6,47,"intermittent"
"04DPCY-E","OEF",43,70,14,14,28,19,18,0.736842105263158,0.777777777777778,28,"intermittent"
"04DPDG-E","OEF",48,84,19,12,31,26,25,0.730769230769231,0.48,37,"intermittent"
"04DPDH-E","OEF",39,84,23,17,40,27,26,0.851851851851852,0.653846153846154,46,"intermittent"
"04DPDN-E","OEF",84,84,1,0,1,27,26,0.037037037037037,0,1,"intermittent"
"04DPF3-E","OEF",1,5,2,3,5,2,3,1,1,5,"too short to classify"
"04DPGN-E","OEF",40,41,1,1,2,5,5,0.2,0.2,2,"intermittent"
"04DPHP-E","OEF",37,69,11,14,25,18,19,0.611111111111111,0.736842105263158,33,"intermittent"
"04DPHX-E","OEF",50,71,7,8,15,8,8,0.875,1,22,"quarterly"
"04DPJB-E","OEF",43,67,8,10,18,17,17,0.470588235294118,0.588235294117647,25,"intermittent"
"04DPJG-E","OEF",54,54,1,0,1,12,11,0.0833333333333333,0,1,"intermittent"
"04DPJK-E","OEF",40,41,1,1,2,-12,-11,1,1,2,"too short to classify"
"04DPKD-E","OEF",1,6,1,2,3,3,3,0.333333333333333,0.666666666666667,6,"too short to classify"
"04DPKF-E","OEF",22,70,21,19,40,35,34,0.6,0.558823529411765,49,"intermittent"
"04DPKH-E","OEF",1,63,4,4,8,31,32,0.129032258064516,0.125,63,"intermittent"
"04DPKJ-E","OEF",40,41,1,1,2,5,5,0.2,0.2,2,"intermittent"
"04DPKN-E","OEF",22,84,30,23,53,12,12,2.5,1.91666666666667,63,"quarterly"
"04DPKR-E","OEF",38,56,10,9,19,12,12,0.833333333333333,0.75,19,"intermittent"
"04DPL5-E","OEF",44,68,4,4,8,13,13,0.307692307692308,0.307692307692308,25,"intermittent"
"04DPL9-E","OEF",50,69,6,5,11,19,19,0.31578947368421,0.263157894736842,20,"intermittent"
"04DPLK-E","OEF",29,71,19,19,38,20,20,0.95,0.95,43,"quarterly"
"04DPLT-E","OEF",40,65,3,5,8,15,15,0.2,0.333333333333333,26,"intermittent"
"04DPMF-E","OEF",1,69,15,15,30,34,35,0.441176470588235,0.428571428571429,69,"intermittent"
"04DPMT-E","OEF",20,69,19,19,38,21,21,0.904761904761905,0.904761904761905,50,"quarterly"
"04DPMV-E","OEF",24,69,22,21,43,19,19,1.15789473684211,1.10526315789474,46,"quarterly"
"04DPMW-E","OEF",22,59,7,8,15,12,13,0.583333333333333,0.615384615384615,38,"intermittent"
"04DPN0-E","OEF",20,69,23,23,46,20,20,1.15,1.15,50,"quarterly"
"04DPN3-E","OEF",1,53,22,23,45,26,27,0.846153846153846,0.851851851851852,53,"quarterly"
"04DPN6-E","OEF",32,67,4,5,9,30,30,0.133333333333333,0.166666666666667,36,"intermittent"
"04DPN8-E","OEF",19,69,18,17,35,20,21,0.9,0.80952380952381,51,"quarterly"
"04DPN9-E","OEF",3,71,21,20,41,20,20,1.05,1,69,"quarterly"
"04DPNB-E","OEF",41,58,8,7,15,14,13,0.571428571428571,0.538461538461538,18,"intermittent"
"04DPNC-E","OEF",1,55,12,13,25,27,28,0.444444444444444,0.464285714285714,55,"intermittent"
"04DPND-E","OEF",43,84,8,7,15,27,26,0.296296296296296,0.269230769230769,42,"intermittent"
"04DPNF-E","OEF",37,43,3,4,7,4,4,0.75,1,7,"intermittent"
"04DPNH-E","OEF",1,29,0,2,2,14,15,0,0.133333333333333,29,"intermittent"
"04DPNJ-E","OEF",38,53,8,8,16,11,11,0.727272727272727,0.727272727272727,16,"intermittent"
"04DPNL-E","OEF",17,71,24,22,46,20,20,1.2,1.1,55,"quarterly"
"04DPNR-E","OEF",24,45,8,7,15,7,7,1.14285714285714,1,22,"quarterly"
"04DPNV-E","OEF",37,47,5,5,10,6,6,0.833333333333333,0.833333333333333,11,"quarterly"
"04DPNX-E","OEF",41,68,7,7,14,18,17,0.388888888888889,0.411764705882353,28,"intermittent"
"04DPP1-E","OEF",41,63,5,6,11,12,12,0.416666666666667,0.5,23,"intermittent"
"04DPP2-E","OEF",61,70,5,5,10,22,21,0.227272727272727,0.238095238095238,10,"intermittent"
"04DPP4-E","OEF",17,70,25,24,49,22,21,1.13636363636364,1.14285714285714,54,"quarterly"
"04DPP5-E","OEF",18,69,9,10,19,21,21,0.428571428571429,0.476190476190476,52,"intermittent"
"04DPPC-E","OEF",36,41,2,3,5,7,7,0.285714285714286,0.428571428571429,6,"intermittent"
"04DPQB-E","OEF",40,63,12,12,24,16,16,0.75,0.75,24,"intermittent"
"04DPQH-E","OEF",21,48,10,9,19,11,10,0.909090909090909,0.9,28,"quarterly"
"04DPQQ-E","OEF",7,70,21,20,41,20,19,1.05,1.05263157894737,64,"quarterly"
"04DPQR-E","OEF",1,71,22,22,44,35,36,0.628571428571429,0.611111111111111,71,"intermittent"
"04DPR4-E","OEF",28,30,2,1,3,2,1,1,1,3,"too short to classify"
"04DPRW-E","OEF",36,84,25,18,43,26,26,0.961538461538462,0.692307692307692,49,"intermittent"
"04DPRY-E","OEF",49,51,1,2,3,9,10,0.111111111111111,0.2,3,"intermittent"
"04DPS0-E","OEF",46,56,4,4,8,14,13,0.285714285714286,0.307692307692308,11,"intermittent"
"04DPS9-E","OEF",18,22,3,0,3,-3,-4,3,0,5,"too short to classify"
"04DPSB-E","OEF",18,59,20,9,29,13,14,1.53846153846154,0.642857142857143,42,"intermittent"
"04DPSD-E","OEF",20,32,6,3,9,-18,-19,6,3,13,"too short to classify"
"04DPSH-E","OEF",16,84,34,0,34,27,26,1.25925925925926,0,69,"semi-annual (skips Q1/Q3)"
"04DPSK-E","OEF",16,16,1,0,1,-7,-8,1,0,1,"too short to classify"
"04DPSN-E","OEF",20,31,5,1,6,-1,-1,5,1,12,"too short to classify"
"04DPSZ-E","OEF",17,78,15,12,27,23,23,0.652173913043478,0.521739130434783,62,"intermittent"
"04DPT4-E","OEF",17,41,8,9,17,6,7,1.33333333333333,1.28571428571429,25,"quarterly"
"04DPTC-E","OEF",16,33,8,8,16,-3,-3,8,8,18,"too short to classify"
"04DPTG-E","OEF",18,78,15,0,15,21,20,0.714285714285714,0,61,"intermittent"
"04DPTJ-E","OEF",59,84,5,8,13,20,19,0.25,0.421052631578947,26,"intermittent"
"04DPTK-E","OEF",20,85,10,11,21,28,28,0.357142857142857,0.392857142857143,66,"intermittent"
"04DPTN-E","OEF",36,84,19,4,23,21,20,0.904761904761905,0.2,49,"semi-annual (skips Q1/Q3)"
"04DPTT-E","OEF",17,85,31,31,62,28,28,1.10714285714286,1.10714285714286,69,"quarterly"
